id;area_conocimiento_id;padre_id;titulo;orden;trimestre
1101030200;1101;1101030000;Principios Ético-Morales: El Diálogo E Identidad Intercultural Y Los Derechos Humanos;2;
1101030300;1101;1101030000;Valores Con La Tierra: Armonía, Complementariedad Y Reciprocidad;3;
1102010100;1102;1102010000;Formas Naturales Y Espontáneas Del Lenguaje Oral;1;
1102010200;1102;1102010000;Consignas Simples En Situaciones De Juegos, Dinámicas, Canciones;2;
1102010300;1102;1102010000;Lenguaje Oral, Gestual Y Corporal En Expresión De Emociones, Necesidades Y Temores;3;
1102010400;1102;1102010000;Sonidos Del Ambiente Y Sonidos De La Naturaleza;4;
1102010500;1102;1102010000;Representaciones Espontáneas De Escritura: Líneas, Garabatos Y Dibujos;5;
1102020100;1102;1102020000;Prevención Frente A Diferentes Tipos Y Formas De Riesgo;1;
1102020200;1102;1102020000;Derechos Y Deberes Del Niño Y La Niña En La Familia, Escuela Y Comunidad;2;
1102020300;1102;1102020000;Actividades Productivas De Las Familias Y La Comunidad;3;
1102030100;1102;1102030000;Vocalización De Canciones, Rondas Y Expresiones Culturales Infantiles;1;
1102030200;1102;1102030000;Intensidades Sonoras Y Su Aplicación;2;
1102030300;1102;1102030000;Ritmo Musical Con El Cuerpo Y Con Diversos Instrumentos;3;
1102040100;1102;1102040000;Colores En El Contexto Natural Y Cultural;1;
1102040200;1102;1102040000;Expresión Creativa Empleando Diversas Técnicas;2;
1102050100;1102;1102050000;Medidas Antropométricas;1;
1102050200;1102;1102050000;Movimientos Corporales Libres, Espontáneos Y Ejercicios De Respiración;2;
1102050300;1102;1102050000;Desplazamientos Y Coordinación: Reptar, Caminar, Marchar, Trotar, Saltar;3;
1102060100;1102;1102060000;Sonidos Iniciales En Palabras Sencillas;1;
1102060200;1102;1102060000;Expresión Oral En Diversos Textos: Cuentos, Poesías, Rimas E Historias;2;
1102060300;1102;1102060000;Reconocimiento Y Diferenciación Entre Número, Letra Y Dibujo;3;
1102060400;1102;1102060000;Lectura De Símbolos E Iconos: Carteles, Etiquetas, Cuentos;4;
1102060500;1102;1102060000;Escritura No Convencional A Partir De Formas Propias De Representación;5;
1102070100;1102;1102070000;Conformación De Las Familias, Sus Actividades Y Roles De Género;1;
1102070200;1102;1102070000;Instituciones, Espacios Sociales, Recreación Y Áreas Verdes De La Comunidad;2;
1102070300;1102;1102070000;Acontecimientos Sociales, Históricos Y Culturales Del Contexto Local Y Nacional;3;
1102070400;1102;1102070000;Mujeres Y Hombres Destacados Que Contribuyeron Al Contexto Local Y Nacional;4;
1102070500;1102;1102070000;Mi País Y Su Expresión;5;
1102080100;1102;1102080000;Expresión Vocal: Pronunciación, Entonación Y Respiración;1;
1102080200;1102;1102080000;Canciones Y Rondas Infantiles Que Fortalezcan La Diversidad Cultural;2;
1102080300;1102;1102080000;Ritmos Musicales Variados Del Contexto Local Y Nacional;3;
1102090100;1102;1102090000;Dibujo Como Expresión De Vivencias Y Experiencias;1;
1102090200;1102;1102090000;Colores Y Su Combinación A Través De Diferentes Materiales;2;
1102090300;1102;1102090000;Artesanías, Pintura Y Tejidos Para Expresar La Identidad;3;
1102100100;1102;1102100000;Movimientos Corporales Coordinados En Diferentes Desplazamientos;1;
1102100200;1102;1102100000;Actividades De Coordinación Motriz Ojo-Mano;2;
1102100300;1102;1102100000;Desplazamiento, Equilibrio Y Control Corporal;3;
1102100400;1102;1102100000;Percepción Corporal A Través De Distintos Movimientos;4;
1102100500;1102;1102100000;Juegos Tradicionales Con Desplazamientos Seguros;5;
1102110100;1102;1102110000;Sonidos De Palabras Sencillas Y Conteo De Silabas Oralmente;1;
1102110200;1102;1102110000;Descripción Oral De Objetos, Animales, Lugares E Imágenes En Orden Secuencial;2;
1102110300;1102;1102110000;Narración Oral De Experiencias Y Textos Identificando Personajes Principales;3;
1102110400;1102;1102110000;Trazos Propios Representando Diversas Situaciones Y Cuentos;4;
1102110500;1102;1102110000;Medios De Comunicación De Nuestro Entorno Social, Su Uso E Impacto;5;
1102120100;1102;1102120000;Normas De Seguridad Y Precauciones Ante Situaciones De Peligro;1;
1102120200;1102;1102120000;Seguridad Vial Y Peatonal En El Entorno Social;2;
1102120300;1102;1102120000;Medios De Transportes Y Su Importancia En La Comunidad;3;
1102130100;1102;1102130000;Expresión Corporal Y Rítmica Acorde A Músicas Del Contexto;1;
1102130200;1102;1102130000;Instrumento Musical Elaborado Con Materiales Del Contexto;2;
1102130300;1102;1102130000;Canciones De Creación Propia Que Promuevan El Respeto;3;
1102140100;1102;1102140000;Manifestaciones Artísticas De Pintura Y Dibujo De Generación En Generación;1;
1102140200;1102;1102140000;Expresión Plástica Y Transformación De Materiales Del Contexto;2;
1102140300;1102;1102140000;Percepción Visual De Formas Básicas;3;
1102150100;1102;1102150000;Formas De Equilibrio Variando Posiciones Y Transportando Objetos;1;
1102150200;1102;1102150000;Coordinación De Movimientos Alternando Manos Y Pies, Ritmo Y Compás;2;
1102150300;1102;1102150000;Saltos Coordinados Y Combinación De Extremidades;3;
1102150400;1102;1102150000;Desplazamientos Con Cambios De Dirección Adelante, Atrás Y Lados;4;
1103010100;1103;1103010000;Partes Del Cuerpo Humano, Características, Funciones, Cuidado Y Protección;1;
1103010200;1103;1103010000;Salud Integral: Física, Emocional Y Social En Interacción Con El Ambiente;2;
1103010300;1103;1103010000;Materiales Y Hábitos De Higiene Personal;3;
1103010400;1103;1103010000;Los Sentidos Su Cuidado, Protección E Higiene;4;
1103020100;1103;1103020000;Hábitos Alimentarios Naturales Y Consumo Equilibrado;1;
1103020200;1103;1103020000;Producción De Alimentos Naturales De Acuerdo Al Ciclo Agrícola;2;
1103030100;1103;1103030000;Aseo Y Orden En La Vivienda De La Familia, Escuela Y Comunidad;1;
1103030200;1103;1103030000;Uso Adecuado Del Inodoro, Letrina O Pozo Séptico Para Prevenir Enfermedades;2;
1103030300;1103;1103030000;Depósito De Residuos Sólidos En Contenedores Diferenciados Por Colores;3;
1103040100;1103;1103040000;Elementos De La Naturaleza: Agua, Aire, Tierra Y Fuego;1;
1103040200;1103;1103040000;Uso Eficiente Y Cuidado Del Agua Potable En La Vida Cotidiana;2;
1103040300;1103;1103040000;Agua Limpia Y Agua Residual, Cosecha De Agua De Lluvias;3;
1103040400;1103;1103040000;Características De Los Fenómenos Naturales: Lluvia, Viento, Granizo, Nieve;4;
1103050100;1103;1103050000;Crecimiento, Necesidades Y Protección De Los Seres Vivos;1;
1103050200;1103;1103050000;La Planta Y Cuidados Para Su Crecimiento;2;
1103050300;1103;1103050000;Las Plantas: Clasificación Por Utilidad Alimenticia Y Medicinal;3;
1103050400;1103;1103050000;Animales Silvestres, Domésticos Y De Campo;4;
1103050500;1103;1103050000;Protección De La Flora Y Fauna De Nuestra Comunidad;5;
1103060100;1103;1103060000;Uso Adecuado De La Energía Eléctrica En La Comunidad Y Escuela;1;
1103060200;1103;1103060000;Forestación Y Reforestación Frente Al Cambio Climático;2;
1103060300;1103;1103060000;Abonos Orgánicos Y Sus Beneficios En La Fertilidad De La Tierra;3;
1104010100;1104;1104010000;Espacialidad En Relación Al Cuerpo Y Objetos: Arriba-Abajo, Dentro-Fuera, Delante-Detrás;1;
1104010200;1104;1104010000;Objetos Según Tamaño, Forma, Color, Textura Y Cantidad;2;
1104010300;1104;1104010000;Peso, Longitud, Volumen Y Temperatura En Actividades Productivas;3;
1104010400;1104;1104010000;Nociones De Tiempo: Antes-Ahora-Después, Día Y Noche;4;
1104020100;1104;1104020000;Descripción De Materiales, Herramientas Y Uso Adecuado;1;
1104030100;1104;1104030000;Espacialidad: Encima De-Debajo De, Lateralidad Izquierda-Derecha;1;
1104030200;1104;1104030000;Correspondencia, Clasificación Y Seriaciones Según Forma Y Tamaño;2;
1104030300;1104;1104030000;Diferencias Y Semejanzas De Figuras Geométricas En Objetos Del Entorno;3;
1104030400;1104;1104030000;Agrupación De Elementos: Mucho-Poco, Todos-Algunos-Ninguno;4;
1104030500;1104;1104030000;Sucesión De Números En Actividades Cotidianas;5;
1104040100;1104;1104040000;Objetos Naturales, Tecnológicos Y Herramientas En Prácticas Productivas;1;
1104040200;1104;1104040000;Acceso Y Uso Responsable De Objetos Tecnológicos Digitales;2;
1104050100;1104;1104050000;Secuencias De Patrones De Diferentes Tipos Con Objetos Del Entorno;1;
1104050200;1104;1104050000;Temporalidad Asociada A La Realidad: Ayer-Hoy-Mañana, Semana, Mes;2;
1104050300;1104;1104050000;Nociones De Orden Y Correspondencia De Cantidades Y Números;3;
1104050400;1104;1104050000;Conteo Y Agrupación De Elementos Del Entorno;4;
1104060100;1104;1104060000;Artefactos Tecnológicos, Características Y Uso Familiar Y Escolar;1;
1104060200;1104;1104060000;La Tecnología Y Herramientas Productivas Del Contexto;2;
1201010100;1201;1201010000;Identidad Personal, Cultural Y Lingüística;1;
1201010200;1201;1201010000;Normas De Convivencia Con Equidad Social De Género;2;
1201010300;1201;1201010000;Diversidad En La Familia, Escuela Y Comunidad: Iguales En Derechos;3;
1201010400;1201;1201010000;Habilidades De Autonomía Y Confianza En Dios;4;
1201020100;1201;1201020000;Relaciones De Equidad, Igualdad, Complementariedad Y Reciprocidad;1;
1201020200;1201;1201020000;Respeto A Las Religión Y Manifestación Espiritual;2;
1201030100;1201;1201030000;Identidad Sociocultural: Lengua Y Vivencias En La Familia Y Comunidad;1;
1201030200;1201;1201030000;Principios Ético-Morales: Diálogo Intercultural Y No Violencia;2;
1201030300;1201;1201030000;Valores De Familia Y Tierra: Armonía Y Reciprocidad;3;
1202010100;1202;1202010000;Sonidos De La Naturaleza, Del Ambiente Y De Objetos;1;
1202010200;1202;1202010000;Sonidos Iniciales En Palabras Sencillas;2;
1202010300;1202;1202010000;Comunicación Asertiva: Presentarse, Saludar Y Lenguaje De Señas;3;
1202010400;1202;1202010000;Expresiones Comunicativas: Cuentos, Poesías, Adivinanzas, Rimas;4;
1202010500;1202;1202010000;Expresión Oral, Gestual Y Corporal De Emociones Y Necesidades;5;
1202010600;1202;1202010000;Descripción Oral De Objetos, Imágenes, Lugares Y Hechos Cotidianos;6;
1202010700;1202;1202010000;Representaciones Gráficas A Través De Materiales Del Entorno;7;
1202020100;1202;1202020000;Espacios Físicos De Riesgo En La Escuela, Familia Y Comunidad;1;
1202020200;1202;1202020000;Los Derechos Y Deberes De La Niña Y El Niño;2;
1202020300;1202;1202020000;Actividades Productivas En Igualdad De Oportunidades;3;
1202030100;1202;1202030000;Rondas Infantiles Y Cantos Que Promuevan Valores De Respeto;1;
1202030200;1202;1202030000;Discriminación Auditiva De Diferentes Sonidos;2;
1202030300;1202;1202030000;Expresión Rítmica A Través Del Cuerpo: Canciones Y Danzas;3;
1202040100;1202;1202040000;Colores Y Sus Combinaciones En Expresiones Artísticas;1;
1202040200;1202;1202040000;Expresiones Creativas A Partir De Diversos Trazos, Líneas Y Formas;2;
1202040300;1202;1202040000;Técnicas Plásticas: Pintado, Rasgado, Collage, Origami, Punzado;3;
1202050100;1202;1202050000;Medidas Antropométricas;1;
1202050200;1202;1202050000;Técnicas De Meditación, Relajación Y Concentración;2;
1202050300;1202;1202050000;Coordinación Motriz Básica: Reptar, Gatear, Saltar, Correr;3;
1202050400;1202;1202050000;Juegos Tradicionales Propios Del Contexto;4;
1202050500;1202;1202050000;Espacio Corporal Personal Y Respeto A Los Demás;5;
1202060100;1202;1202060000;Sonidos Iniciales En Palabras Sencillas;1;
1202060200;1202;1202060000;Uso Del Lenguaje Oral Incorporando Palabras Nuevas;2;
1202060300;1202;1202060000;Palabras Cortas Y Largas;3;
1202060400;1202;1202060000;Lectura Descriptiva Del Entorno Cotidiano;4;
1202060500;1202;1202060000;Producción De Mensajes Mediante Dibujos, Signos Y Símbolos;5;
1202070100;1202;1202070000;Conformación De Las Familias Y Roles De Género No Estereotipados;1;
1202070200;1202;1202070000;Espacios Comunitarios Y Prácticas De Cuidado A La Propiedad Común;2;
1202070300;1202;1202070000;Sucesos Históricos Y Culturales Del Contexto Local Y Nacional;3;
1202070400;1202;1202070000;Personajes Históricos Notables En El Contexto Local Y Nacional;4;
1202070500;1202;1202070000;Estado Plurinacional De Bolivia: Símbolos, Lenguas Y Territorio;5;
1202080100;1202;1202080000;Vocalización, Entonación Y Respiración;1;
1202080200;1202;1202080000;Canciones Y Rondas Infantiles De La Cultura;2;
1202080300;1202;1202080000;Audición Y Diferenciación De Sonidos: Melodía Y Ruido;3;
1202090100;1202;1202090000;Expresiones Artísticas A Través Del Dibujo, Pintura Y Collage;1;
1202090200;1202;1202090000;Artesanía, Tejido Y Escultura Con Diversos Materiales;2;
1202100100;1202;1202100000;Movimientos Del Cuerpo En Distintas Velocidades: Lento Y Rápido;1;
1202100200;1202;1202100000;Movimientos Rítmicos De Coordinación Ojo-Mano Y Ojo-Pie;2;
1202100300;1202;1202100000;Actividades Físicas: Equilibrio, Dirección Y Control Corporal;3;
1202100400;1202;1202100000;Juegos Tradicionales Del Contexto Para Coordinación Y Ritmo;4;
1202110100;1202;1202110000;Sonidos Iniciales Y Finales En Diversas Palabras;1;
1202110200;1202;1202110000;Expresión De Ideas, Emociones, Sentimientos, Placeres Y Displaceres;2;
1202110300;1202;1202110000;Lectura De Textos: Cuentos, Canciones, Pictogramas, Leyendas;3;
1202110400;1202;1202110000;Creación Espontánea De Canciones, Rimas, Poemas Y Chistes;4;
1202110500;1202;1202110000;Representaciones Gráficas De Escrituras Propias;5;
1202110600;1202;1202110000;Medios De Comunicación Y Su Importancia En El Entorno Social;6;
1202120100;1202;1202120000;Cuidado Ante Situaciones De Riesgo Y Accidentes;1;
1202120200;1202;1202120000;Educación Vial Y Peatonal En El Entorno Social;2;
1202120300;1202;1202120000;Medios De Transporte Y Su Importancia Para La Productividad;3;
1202130100;1202;1202130000;Ritmos Musicales, Locales Y Nacionales, Expresados Con El Cuerpo;1;
1202130200;1202;1202130000;Elaboración De Instrumentos Con Materiales Reciclados;2;
1202130300;1202;1202130000;Creaciones Melódicas Y Rítmicas Simples;3;
1202140100;1202;1202140000;Manifestaciones Artísticas De Nuestra Cultura: Pintura Y Modelado;1;
1202140200;1202;1202140000;Expresiones De Pintura Con Materiales: Plantas, Rocas, Semillas;2;
1202150100;1202;1202150000;Coordinación De Movimientos Con Obstáculos;1;
1202150200;1202;1202150000;Control Postural: Estabilidad Y Orientación Del Cuerpo;2;
1202150300;1202;1202150000;Desplazamientos Y Cambios De Dirección Por Circuitos;3;
1202150400;1202;1202150000;Formas De Lanzamiento De Objetos Con Dirección;4;
1203010100;1203;1203010000;Cuerpo Humano, Características, Funciones Y Protección;1;
1203010200;1203;1203010000;Salud Integral: Alimentación, Actividad Física Y Descanso;2;
1203010300;1203;1203010000;Hábitos De Higiene Personal: Cuerpo, Dientes, Manos, Uñas;3;
1203010400;1203;1203010000;Prevención De Enfermedades E Infecciones Contagiosas Y Virales;4;
1203010500;1203;1203010000;Funcionamiento, Cuidado E Higiene De Los Sentidos;5;
1203020100;1203;1203020000;Alimentos Nutritivos Para Desarrollo Físico Y Cognitivo;1;
1203020200;1203;1203020000;Producción E Higiene De Frutas Y Verduras Según Ciclo Agrícola;2;
1203020300;1203;1203020000;Cuidado Y Protección Del Agua Dulce De Ríos Y Lagos;3;
1203020400;1203;1203020000;Alimentos Procesados: Consumo Adecuado Y Equilibrado;4;
1203030100;1203;1203030000;Contaminación Urbana Y Rural Y Sus Efectos Acústicos E Industriales;1;
1203030200;1203;1203030000;Destino De Las Aguas Residuales Y Residuos Generados;2;
1203030300;1203;1203030000;Uso Adecuado De Artefactos Sanitarios: Lavamanos E Inodoros;3;
1203030400;1203;1203030000;Clasificación De Residuos En Contenedores Diferenciados De Colores;4;
1203040100;1203;1203040000;Elementos De La Naturaleza: Agua, Aire, Tierra Y Fuego;1;
1203040200;1203;1203040000;Ciclo Del Agua, Sus Estados Y Purificación;2;
1203040300;1203;1203040000;Uso Eficiente Y Cuidado Del Agua Potable;3;
1203040400;1203;1203040000;Cosecha De Agua De Lluvias Y Beneficios En Sistemas De Vida;4;
1203040500;1203;1203040000;Bioindicadores Y Atención De Desastres: Heladas, Sismos, Sequía;5;
1203050100;1203;1203050000;Ciclo Vital: Nacen, Crecen, Se Reproducen Y Mueren;1;
1203050200;1203;1203050000;Sistemas Del Cuerpo Humano: Respiratorio, Circulatorio, Digestivo, Óseo;2;
1203050300;1203;1203050000;La Planta, Sus Partes Y Cuidados Para Su Crecimiento;3;
1203050400;1203;1203050000;Plantas: Alimenticias, Medicinales, Ornamentales, Industriales;4;
1203050500;1203;1203050000;Plantas Terrestres, Acuáticas Y Aéreas;5;
1203050600;1203;1203050000;Animales Según Su Hábitat Y Según Su Desplazamiento;6;
1203060100;1203;1203060000;Ahorro De Energía Eléctrica En La Vivienda Y Escuela;1;
1203060200;1203;1203060000;Energías Limpias: Solar, Eólica E Hidráulica;2;
1203060300;1203;1203060000;Mitigación Del Cambio Climático: Forestación Y Reforestación;3;
1203060400;1203;1203060000;Abonos Orgánicos: Características, Beneficios Y Elaboración;4;
1204010100;1204;1204010000;Espacialidad: Arriba-Abajo, Dentro-Fuera, Delante-Detrás, Izquierda-Derecha;1;
1204010200;1204;1204010000;Objetos Cotidianos: Forma, Color, Tamaño Y Textura;2;
1204010300;1204;1204010000;Figuras Geométricas En La Vida Cotidiana Y En El Entorno;3;
1204010400;1204;1204010000;Longitud, Peso, Volumen Y Temperatura En Actividades Escolares;4;
1204010500;1204;1204010000;Nociones De Tiempo: Día-Noche, Ayer-Hoy-Mañana, Recreación;5;
1204010600;1204;1204010000;Cuantificadores: Mucho-Poco, Más Que-Menos Que, Mayor Que-Menor Que;6;
1204010700;1204;1204010000;Números Cardinales Y Relación Cantidad Numeral;7;
1204020100;1204;1204020000;Tecnologías Para Obtener Información, Crear Y Aprender;1;
1204020200;1204;1204020000;Acercamiento Y Familiarización En El Uso De La Tecnología;2;
1204030100;1204;1204030000;Orientación Espacial: Dirección, Distancia Y Posición;1;
1204030200;1204;1204030000;Correspondencia, Clasificación Y Seriación Según Forma Y Color;2;
1204030300;1204;1204030000;Figuras Geométricas Y Cuerpos Geométricos En El Entorno;3;
1204030400;1204;1204030000;Relaciones De Causa-Efecto En Personas Y Objetos;4;
1204030500;1204;1204030000;Secuencia De Números En Conteos Y Desconteos Simples;5;
1204030600;1204;1204030000;Números Ordinales Y Cardinales En Actividades Cotidianas;6;
1204040100;1204;1204040000;Artefactos, Herramientas: Utilidad Y Uso Adecuado;1;
1204040200;1204;1204040000;Uso Responsable De Aparatos Tecnológicos Digitales Con Supervisión;2;
1204050100;1204;1204050000;Nociones De Orden Y Correspondencia En Situaciones Cotidianas;1;
1204050200;1204;1204050000;Números Para Identificar, Contar, Clasificar Y Agrupar;2;
1204050300;1204;1204050000;Sistema Monetario: Pago De Servicios, Compra Y Venta;3;
1204050400;1204;1204050000;Solución De Problemas Matemáticos: Adición (Agregar) Y Sustracción (Quitar);4;
1204060100;1204;1204060000;Artefactos Tecnológicos Y Sus Cambios: Antes, Ahora, Después;1;
1204060200;1204;1204060000;Cambios En Objetos Cuando Se Mojan, Se Disuelven O Se Queman;2;
2101010100;2101;2101010000;Palabras Con Los Sonidos Vocálicos: A, E, I, O, U;1;
